0.361111111111111,0.681818181818182,0.594202898550725,0.52,1
0.388888888888889,0.681818181818182,0.608695652173913,0.48,1
0.361111111111111,0.636363636363636,0.710144927536232,0.8,2
0.138888888888889,0.772727272727273,0.231884057971014,0.08,0
0.333333333333333,0.522727272727273,0.579710144927536,0.52,1
0.166666666666667,0.545454545454545,0.478260869565217,0.4,1
0.527777777777778,0.772727272727273,0.782608695652174,0.92,2
0.222222222222222,0.863636363636364,0.231884057971014,0.08,0
0.694444444444444,0.636363636363636,0.695652173913043,0.56,1
0.583333333333333,0.727272727272727,0.768115942028985,0.92,2
0.305555555555556,0.681818181818182,0.652173913043478,0.6,1
0.666666666666667,0.704545454545454,0.811594202898551,0.96,2
0.638888888888889,0.681818181818182,0.63768115942029,0.56,1
0.583333333333333,0.727272727272727,0.652173913043478,0.6,1
0.5,0.681818181818182,0.710144927536232,0.72,2
0.722222222222222,0.727272727272727,0.826086956521739,0.92,2
0.583333333333333,0.636363636363636,0.811594202898551,0.84,2
0.305555555555556,0.886363636363636,0.246376811594203,0.16,0
0.5,0.636363636363636,0.579710144927536,0.52,1
0.25,0.795454545454545,0.217391304347826,0.08,0
0.5,0.681818181818182,0.666666666666667,0.56,1
0.611111111111111,0.681818181818182,0.753623188405797,0.8,2
0.333333333333333,0.568181818181818,0.579710144927536,0.52,1
0.194444444444444,0.681818181818182,0.231884057971014,0.08,0
0.777777777777778,0.681818181818182,0.855072463768116,0.84,2
0.472222222222222,0.659090909090909,0.652173913043478,0.6,1
0.194444444444444,0.772727272727273,0.217391304347826,0.08,0
0.555555555555555,0.659090909090909,0.811594202898551,0.72,2
0.0555555555555556,0.522727272727273,0.188405797101449,0.12,0
0.555555555555555,0.568181818181818,0.710144927536232,0.6,1
0.472222222222222,0.5,0.579710144927536,0.4,1
0.472222222222222,0.772727272727273,0.652173913043478,0.64,1
0.361111111111111,0.681818181818182,0.652173913043478,0.6,1
0.166666666666667,0.681818181818182,0.202898550724638,0.08,0
0.416666666666667,0.636363636363636,0.739130434782609,0.96,2
0.333333333333333,0.545454545454545,0.550724637681159,0.44,1
0.388888888888889,1,0.217391304347826,0.16,0
0.361111111111111,0.613636363636364,0.608695652173913,0.52,1
0.694444444444444,0.727272727272727,0.855072463768116,0.92,2
0.666666666666667,0.704545454545454,0.63768115942029,0.56,1
0.944444444444444,0.590909090909091,1,0.92,2
0.166666666666667,0.704545454545454,0.217391304347826,0.04,0
0.861111111111111,0.636363636363636,0.884057971014493,0.76,2
0.555555555555555,0.75,0.869565217391304,1,2
0.222222222222222,0.772727272727273,0.217391304347826,0.08,0
0.0277777777777779,0.681818181818182,0.188405797101449,0.08,0
0.305555555555556,0.886363636363636,0.188405797101449,0.16,0
0.5,0.590909090909091,0.811594202898551,0.56,2
0.222222222222222,0.795454545454545,0.202898550724638,0.12,0
0.333333333333333,0.590909090909091,0.63768115942029,0.48,1
0.222222222222222,0.863636363636364,0.27536231884058,0.16,0
0.583333333333333,0.636363636363636,0.811594202898551,0.88,2
0.388888888888889,0.659090909090909,0.608695652173913,0.52,1
0.222222222222222,0.795454545454545,0.202898550724638,0.08,0
0.166666666666667,0.704545454545454,0.217391304347826,0.04,0
0.472222222222222,0.613636363636364,0.739130434782609,0.64,1
0.0277777777777779,0.659090909090909,0.202898550724638,0.08,0
0.416666666666667,0.590909090909091,0.579710144927536,0.48,1
0.638888888888889,0.659090909090909,0.666666666666667,0.52,1
